Timestamp,Region,Risk Score,Risk Level
2020-07-12,Acton,-1.779696357210002,0
2020-07-12,Agoura Hills,-0.34496103114815263,0
2020-07-12,Alhambra,1.9024305440924654,1
2020-07-12,Altadena,1.4304779574707946,1
2020-07-12,Arcadia,0.6794817839255786,1
2020-07-12,Arleta,5.922792684437916,3
2020-07-12,Avalon,-7.224076950711224,0
2020-07-12,Azusa,5.8339242893925825,3
2020-07-12,Baldwin Hills,1.6436834708590773,1
2020-07-12,Baldwin Park,7.114265120314439,3
2020-07-12,Bassett,4.708538510455,3
2020-07-12,Bell,5.635755629816096,3
2020-07-12,Bell Gardens,6.235630279414939,3
2020-07-12,Bellflower,6.207170172046313,3
2020-07-12,Beverly Hills,5.468925415858181,3
2020-07-12,Beverlywood,0.7489633403326336,1
2020-07-12,Boyle Heights,7.565477912353716,3
2020-07-12,Brentwood,0.4206201885962377,0
2020-07-12,Burbank,1.708685370209143,1
2020-07-12,Calabasas,0.148829293364423,0
2020-07-12,Canoga Park,3.1835865745535115,2
2020-07-12,Canyon Country,-0.7505987900058949,0
2020-07-12,Carson,2.931233119279821,2
2020-07-12,Castaic,-1.5915469956824086,0
2020-07-12,Central,9.025137592866187,3
2020-07-12,Century City,0.029128803686591386,0
2020-07-12,Cerritos,1.1992165193688193,1
2020-07-12,Chatsworth,1.7883553767474156,1
2020-07-12,Claremont,0.8368964962701049,1
2020-07-12,Cloverdale/Cochran,1.453402298749219,1
2020-07-12,Compton,7.2075597592017715,3
2020-07-12,Covina,4.864234623357051,3
2020-07-12,Crestview,-0.5420550625040891,0
2020-07-12,Culver City,0.6760573912924808,1
2020-07-12,Del Rey,0.8655306868193959,1
2020-07-12,Diamond Bar,1.2597871619434415,1
2020-07-12,Downey,7.958881041251496,3
2020-07-12,Downtown,2.521147243920689,2
2020-07-12,Duarte,2.6817354179012325,2
2020-07-12,Eagle Rock,2.251673400726755,2
2020-07-12,East Hollywood,0.7303982680180449,1
2020-07-12,East Los Angeles,8.096031903381645,3
2020-07-12,Echo Park,-0.04465264909244736,0
2020-07-12,El Monte,7.034008524023258,3
2020-07-12,El Segundo,-0.3296296224791181,0
2020-07-12,El Sereno,3.7374364658509776,2
2020-07-12,Encino,0.8828416102229233,1
2020-07-12,Exposition Park,4.701132047015942,3
2020-07-12,Gardena,2.9450065926582796,2
2020-07-12,Glassell Park,1.9738418849594435,2
2020-07-12,Glendale,2.3698591870970724,2
2020-07-12,Glendora,4.942308761895001,3
2020-07-12,Granada Hills,1.947159322253837,2
2020-07-12,Hacienda Heights,3.080827195418321,2
2020-07-12,Hancock Park,-0.07292429788508546,0
2020-07-12,Harbor City,2.8362051952189304,2
2020-07-12,Harbor Gateway,3.200853767233543,2
2020-07-12,Harvard Heights,2.6533821345260686,2
2020-07-12,Harvard Park,21.123133134503867,3
2020-07-12,Hawthorne,3.2127160152089718,2
2020-07-12,Highland Park,1.7769933181761104,1
2020-07-12,Hollywood,1.6465024446392669,1
2020-07-12,Hollywood Hills,0.9148251641474765,1
2020-07-12,Huntington Park,6.689748255888336,3
2020-07-12,Hyde Park,2.5129353380209754,2
2020-07-12,Inglewood,3.248421155262446,2
2020-07-12,Koreatown,0.9548979235677536,1
2020-07-12,La Canada Flintridge,-0.5567895400362683,0
2020-07-12,La Mirada,2.9237635969111677,2
2020-07-12,La Puente,6.269171102541896,3
2020-07-12,La Verne,1.1009407147126673,1
2020-07-12,Lake Balboa,4.235197288071876,3
2020-07-12,Lake Los Angeles,0.48290708422200723,0
2020-07-12,Lakewood,2.52431606169174,2
2020-07-12,Lancaster,3.849023634982585,2
2020-07-12,Lawndale,1.9307739025533035,2
2020-07-12,Leimert Park,1.4801957048355592,1
2020-07-12,Lincoln Heights,5.594731667108424,3
2020-07-12,Lomita,0.2653678182700427,0
2020-07-12,Los Feliz,0.061759312595761694,0
2020-07-12,Lynwood,8.289259280508194,3
2020-07-12,Manhattan Beach,1.6496556847232564,1
2020-07-12,Mar Vista,0.6065126955609949,0
2020-07-12,Maywood,5.70062583605754,3
2020-07-12,Melrose,6.914330521134621,3
2020-07-12,Miracle Mile,1.392878270296302,1
2020-07-12,Monrovia,2.1987768634759153,2
2020-07-12,Montebello,5.296085325651125,3
2020-07-12,Monterey Park,1.7287567949819356,1
2020-07-12,Mt. Washington,2.7844828678181455,2
2020-07-12,North Hills,3.6695250257820224,2
2020-07-12,North Hollywood,5.479432269586296,3
2020-07-12,Northridge,2.8717938474501166,2
2020-07-12,Norwalk,6.155356970216145,3
2020-07-12,Pacoima,5.029353952561667,3
2020-07-12,Palmdale,4.633463925761125,3
2020-07-12,Palms,0.8996244406557234,1
2020-07-12,Panorama City,4.463800203443839,3
2020-07-12,Paramount,7.165117759775617,3
2020-07-12,Park La Brea,-0.23795824660529855,0
2020-07-12,Pasadena,1.9219179601723941,1
2020-07-12,Pico Rivera,6.326818969821279,3
2020-07-12,Playa Vista,-0.5828052611145752,0
2020-07-12,Pomona,6.298409949959791,3
2020-07-12,Porter Ranch,0.31478173592229985,0
2020-07-12,Rancho Palos Verdes,0.4194925571509168,0
2020-07-12,Redondo Beach,1.0283775231299324,1
2020-07-12,Reseda,4.509600567772439,3
2020-07-12,Rosemead,1.7958843672239744,1
2020-07-12,Rowland Heights,1.5262619893806328,1
2020-07-12,San Dimas,1.6441931062002528,1
2020-07-12,San Fernando,3.573722884741516,2
2020-07-12,San Gabriel,1.6393870401884687,1
2020-07-12,San Pedro,2.67708774271966,2
2020-07-12,Santa Clarita,3.0762542323580018,2
2020-07-12,Santa Monica,1.2182375041964755,1
2020-07-12,Sherman Oaks,2.0019076412555044,2
2020-07-12,South El Monte,5.4315572027548535,3
2020-07-12,South Gate,8.34697763031961,3
2020-07-12,South Park,8.870249404987284,3
2020-07-12,South Pasadena,0.5325827437487423,0
2020-07-12,South Whittier,6.281423279785642,3
2020-07-12,Stevenson Ranch,-0.6336054744891054,0
2020-07-12,Studio City,0.3630561400448988,0
2020-07-12,Sun Valley,2.3040229818285574,2
2020-07-12,Sunland,2.6313562435529723,2
2020-07-12,Sylmar,5.208568183015111,3
2020-07-12,Tarzana,1.9579621128522606,2
2020-07-12,Temple City,1.6605644945569018,1
2020-07-12,Torrance,1.2859372332176078,1
2020-07-12,Tujunga,0.5082584476301977,0
2020-07-12,University Park,3.2921192261663044,2
2020-07-12,Valinda,4.542164438202402,3
2020-07-12,Valley Glen,0.6581195278705505,1
2020-07-12,Van Nuys,3.4043605334269147,2
2020-07-12,Venice,0.4909934866034752,0
2020-07-12,Vermont Knolls,4.235209075341541,3
2020-07-12,Vermont Vista,9.729418869840751,3
2020-07-12,Vernon Central,3782.2962821798124,3
2020-07-12,Walnut,0.4877882502171504,0
2020-07-12,Watts,6.930954184655859,3
2020-07-12,West Adams,4.609174050077142,3
2020-07-12,West Covina,6.182014896141559,3
2020-07-12,West Hills,0.822526837215914,1
2020-07-12,West Hollywood,1.46478364470024,1
2020-07-12,West Vernon,2660.422426588992,3
2020-07-12,Westchester,0.9751833490578525,1
2020-07-12,Westlake,2.368103586622549,2
2020-07-12,Westwood,0.38914379347882333,0
2020-07-12,Whittier,5.119178764874529,3
2020-07-12,Wholesale District,67.43227983031132,3
2020-07-12,Willowbrook,5.9864933204117605,3
2020-07-12,Wilmington,4.374570750481182,3
2020-07-12,Wilshire Center,0.7187408885685579,1
2020-07-12,Winnetka,3.032468777858025,2
2020-07-12,Woodland Hills,1.2524920291069102,1
2020-07-13,Acton,-0.43861538272297335,0
2020-07-13,Agoura Hills,0.4206845620044032,0
2020-07-13,Alhambra,2.110176025629196,2
2020-07-13,Altadena,1.605297207497165,1
2020-07-13,Arcadia,1.2294730708604988,1
2020-07-13,Arleta,7.435027061473208,3
2020-07-13,Avalon,-3.4061114542966218,0
2020-07-13,Azusa,6.890922634397038,3
2020-07-13,Baldwin Hills,2.354234313559604,2
2020-07-13,Baldwin Park,6.6944359143637975,3
2020-07-13,Bassett,5.563883221933936,3
2020-07-13,Bell,6.756849765166375,3
2020-07-13,Bell Gardens,7.697852821331048,3
2020-07-13,Bellflower,5.729249034111047,3
2020-07-13,Beverly Hills,5.251334650812727,3
2020-07-13,Beverlywood,2.0193692884947123,2
2020-07-13,Boyle Heights,8.874164679837087,3
2020-07-13,Brentwood,0.9613671644784286,1
2020-07-13,Burbank,2.156655808100504,2
2020-07-13,Calabasas,0.9518123219346155,1
2020-07-13,Canoga Park,3.79342606588732,2
2020-07-13,Canyon Country,-0.010290970250747255,0
2020-07-13,Carson,3.0198332748189016,2
2020-07-13,Castaic,0.6847825220501325,1
2020-07-13,Central,11.126798266563867,3
2020-07-13,Century City,3.3092656629435404,2
2020-07-13,Cerritos,1.6634162187010504,1
2020-07-13,Chatsworth,2.593642015560208,2
2020-07-13,Claremont,1.5351420510107203,1
2020-07-13,Cloverdale/Cochran,6.184574444482486,3
2020-07-13,Compton,7.921666851648336,3
2020-07-13,Covina,5.339562867178799,3
2020-07-13,Crestview,1.7697091674732495,1
2020-07-13,Culver City,0.9547385885414759,1
2020-07-13,Del Rey,1.7018284128632386,1
2020-07-13,Diamond Bar,1.773710451048171,1
2020-07-13,Downey,8.141685664910918,3
2020-07-13,Downtown,3.8938982242133706,2
2020-07-13,Duarte,2.6789490963331226,2
2020-07-13,Eagle Rock,2.7815151628436676,2
2020-07-13,East Hollywood,1.1367514973867014,1
2020-07-13,East Los Angeles,8.653042485871387,3
2020-07-13,Echo Park,0.6172784605628553,1
2020-07-13,El Monte,6.760160454715269,3
2020-07-13,El Segundo,0.6022295059079891,0
2020-07-13,El Sereno,4.726510416537504,3
2020-07-13,Encino,1.1860797746897511,1
2020-07-13,Exposition Park,6.7341491156893625,3
2020-07-13,Gardena,3.354281291178515,2
2020-07-13,Glassell Park,3.027083872021624,2
2020-07-13,Glendale,2.3559387016459694,2
2020-07-13,Glendora,4.484604009253531,3
2020-07-13,Granada Hills,2.4559611298510235,2
2020-07-13,Hacienda Heights,3.5081228214354785,2
2020-07-13,Hancock Park,0.7145711107187882,1
2020-07-13,Harbor City,4.124835909569052,3
2020-07-13,Harbor Gateway,3.5910670302179017,2
2020-07-13,Harvard Heights,4.52775032157157,3
2020-07-13,Harvard Park,27.326898944369795,3
2020-07-13,Hawthorne,3.3385161212621988,2
2020-07-13,Highland Park,2.5358578786282404,2
2020-07-13,Hollywood,2.36413752693522,2
2020-07-13,Hollywood Hills,1.5557288284188666,1
