date,ZIP,confirmed cases,new_confirmed_cases,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,population,Population.Density,incomLev,cases_adjusted_by_pop,new_cases_adjusted_by_pop,ave_new6_9after,ave_new7_10after,ave_new8_11after
2020-07-01,Arcadia,173,5,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,52951,4749,2,0.0032671715359483297,9.442692300428698e-05,5.75,4.75,3.75
2020-07-02,Arcadia,177,4,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,52951,4749,2,0.0033427130743517593,7.554153840342959e-05,4.75,3.75,3.5
2020-07-06,Arcadia,194,17,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,52951,4749,2,0.003663764612566335,0.00032105153821457576,3.75,3.5,4.25
2020-07-07,Arcadia,203,9,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,52951,4749,2,0.0038337330739740515,0.00016996846140771656,3.5,4.25,6.25
2020-07-08,Arcadia,207,4,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,52951,4749,2,0.003909274612377481,7.554153840342959e-05,4.25,6.25,7.0
2020-07-09,Arcadia,211,4,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,52951,4749,2,0.003984816150780911,7.554153840342959e-05,6.25,7.0,6.25
2020-07-10,Arcadia,215,4,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,52951,4749,2,0.00406035768918434,7.554153840342959e-05,7.0,6.25,5.75
2020-07-11,Arcadia,222,7,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,52951,4749,2,0.004192555381390342,0.00013219769220600177,6.25,5.75,4.5
2020-07-12,Arcadia,230,8,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,52951,4749,2,0.004343638458197201,0.00015108307680685918,5.75,4.5,4.0
2020-07-13,Arcadia,234,4,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,52951,4749,2,0.004419179996600631,7.554153840342959e-05,4.5,4.0,3.75
2020-07-14,Arcadia,234,0,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,52951,4749,2,0.004419179996600631,0.0,4.0,3.75,4.25
2020-07-15,Arcadia,237,3,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,52951,4749,2,0.004475836150403203,5.665615380257219e-05,3.75,4.25,3.75
2020-07-16,Arcadia,244,7,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,52951,4749,2,0.004608033842609205,0.00013219769220600177,4.25,3.75,4.5
2020-07-17,Arcadia,251,7,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,52951,4749,2,0.004740231534815206,0.00013219769220600177,3.75,4.5,4.25
2020-07-18,Arcadia,259,8,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,52951,4749,2,0.004891314611622065,0.00015108307680685918,4.5,4.25,3.75
2020-07-19,Arcadia,265,6,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,52951,4749,2,0.00500462691922721,0.00011331230760514437,4.25,3.75,4.25
2020-07-20,Arcadia,269,4,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,52951,4749,2,0.0050801684576306395,7.554153840342959e-05,3.75,4.25,3.25
2020-07-21,Arcadia,274,5,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,52951,4749,2,0.005174595380634927,9.442692300428698e-05,4.25,3.25,5.75
2020-07-22,Arcadia,277,3,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,52951,4749,2,0.005231251534437499,5.665615380257219e-05,3.25,5.75,5.25
2020-07-23,Arcadia,281,4,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,52951,4749,2,0.005306793072840928,7.554153840342959e-05,5.75,5.25,7.0
2020-07-24,Arcadia,284,3,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,52951,4749,2,0.005363449226643501,5.665615380257219e-05,5.25,7.0,7.0
2020-07-25,Arcadia,291,7,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,52951,4749,2,0.005495646918849502,0.00013219769220600177,7.0,7.0,6.0
2020-07-26,Arcadia,292,1,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,52951,4749,2,0.005514532303450359,1.8885384600857397e-05,7.0,6.0,8.0
2020-07-27,Arcadia,299,7,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,52951,4749,2,0.005646729995656362,0.00013219769220600177,6.0,8.0,6.75
2020-07-28,Arcadia,301,2,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,52951,4749,2,0.0056845007648580765,3.7770769201714794e-05,8.0,6.75,8.75
2020-07-29,Arcadia,306,5,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,52951,4749,2,0.005778927687862363,9.442692300428698e-05,6.75,8.75,0.0
2020-07-30,Arcadia,309,3,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,52951,4749,2,0.005835583841664936,5.665615380257219e-05,8.75,0.0,0.0
2020-07-31,Arcadia,312,3,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,52951,4749,2,0.0058922399954675075,5.665615380257219e-05,0.0,0.0,0.0
2020-08-01,Arcadia,324,12,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,52951,4749,2,0.006118864610677796,0.00022662461521028875,0.0,0.0,0.0
2020-08-02,Arcadia,327,3,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,52951,4749,2,0.006175520764480368,5.665615380257219e-05,0.0,0.0,0.0
2020-08-03,Arcadia,337,10,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,52951,4749,2,0.006364374610488942,0.00018885384600857396,0.0,0.0,0.0
2020-08-04,Arcadia,340,3,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,52951,4749,2,0.006421030764291515,5.665615380257219e-05,0.0,0.0,0.0
2020-08-05,Arcadia,348,8,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,52951,4749,2,0.006572113841098374,0.00015108307680685918,0.0,0.0,0.0
2020-08-06,Arcadia,359,11,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,52951,4749,2,0.006779853071707805,0.00020773923060943137,0.0,0.0,0.0
2020-08-07,Arcadia,364,5,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,52951,4749,2,0.006874279994712093,9.442692300428698e-05,0.0,0.0,0.0
2020-08-08,Arcadia,375,11,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,52951,4749,2,0.007082019225321524,0.00020773923060943137,0.0,0.0,0.0
2020-07-01,Arleta,498,4,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,31068,10034,2,0.016029354963306295,0.00012874983906270118,17.75,21.0,19.0
2020-07-02,Arleta,510,12,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,31068,10034,2,0.016415604480494398,0.0003862495171881035,21.0,19.0,20.5
2020-07-06,Arleta,541,31,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,31068,10034,2,0.017413415733230332,0.000997811252735934,19.0,20.5,18.5
2020-07-07,Arleta,556,15,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,31068,10034,2,0.017896227629715464,0.0004828118964851294,20.5,18.5,15.5
2020-07-08,Arleta,572,16,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,31068,10034,2,0.018411226985966266,0.0005149993562508047,18.5,15.5,15.25
2020-07-09,Arleta,580,8,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,31068,10034,2,0.01866872666409167,0.00025749967812540236,15.5,15.25,14.0
2020-07-10,Arleta,590,10,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,31068,10034,2,0.018990601261748424,0.0003218745976567529,15.25,14.0,15.0
2020-07-11,Arleta,609,19,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,31068,10034,2,0.019602162997296252,0.0006115617355478306,14.0,15.0,16.0
2020-07-12,Arleta,634,25,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,31068,10034,2,0.020406849491438134,0.0008046864941418823,15.0,16.0,16.0
2020-07-13,Arleta,651,17,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,31068,10034,2,0.020954036307454616,0.0005471868160164799,16.0,16.0,12.25
2020-07-14,Arleta,674,23,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,31068,10034,2,0.021694347882065146,0.0007403115746105317,16.0,12.25,15.75
2020-07-15,Arleta,685,11,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,31068,10034,2,0.022048409939487576,0.00035406205742242823,12.25,15.75,14.5
2020-07-16,Arleta,716,31,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,31068,10034,2,0.02304622119222351,0.000997811252735934,15.75,14.5,17.5
2020-07-17,Arleta,725,9,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,31068,10034,2,0.023335908330114587,0.00028968713789107763,14.5,17.5,17.25
2020-07-18,Arleta,736,11,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,31068,10034,2,0.023689970387537014,0.00035406205742242823,17.5,17.25,22.25
2020-07-19,Arleta,746,10,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,31068,10034,2,0.024011844985193768,0.0003218745976567529,17.25,22.25,23.75
2020-07-20,Arleta,772,26,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,31068,10034,2,0.024848718939101327,0.0008368739539075576,22.25,23.75,22.5
2020-07-21,Arleta,785,13,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,31068,10034,2,0.025267155916055106,0.0004184369769537788,23.75,22.5,24.5
2020-07-22,Arleta,800,15,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,31068,10034,2,0.025749967812540235,0.0004828118964851294,22.5,24.5,14.25
2020-07-23,Arleta,810,10,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,31068,10034,2,0.02607184241019699,0.0003218745976567529,24.5,14.25,14.5
2020-07-24,Arleta,821,11,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,31068,10034,2,0.026425904467619415,0.00035406205742242823,14.25,14.5,12.0
2020-07-25,Arleta,848,27,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,31068,10034,2,0.027294965881292647,0.0008690614136732329,14.5,12.0,10.0
2020-07-26,Arleta,858,10,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,31068,10034,2,0.0276168404789494,0.0003218745976567529,12.0,10.0,17.5
2020-07-27,Arleta,880,22,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,31068,10034,2,0.028324964593794258,0.0007081241148448565,10.0,17.5,17.75
2020-07-28,Arleta,890,10,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,31068,10034,2,0.02864683919145101,0.0003218745976567529,17.5,17.75,20.25
2020-07-29,Arleta,937,47,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,31068,10034,2,0.03015964980043775,0.0015128106089867387,17.75,20.25,0.0
2020-07-30,Arleta,953,16,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,31068,10034,2,0.030674649156688553,0.0005149993562508047,20.25,0.0,0.0
2020-07-31,Arleta,970,17,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,31068,10034,2,0.031221835972705034,0.0005471868160164799,0.0,0.0,0.0
2020-08-01,Arleta,988,18,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,31068,10034,2,0.03180121024848719,0.0005793742757821553,0.0,0.0,0.0
2020-08-02,Arleta,994,6,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,31068,10034,2,0.031994335007081244,0.00019312475859405175,0.0,0.0,0.0
2020-08-03,Arleta,1011,17,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,31068,10034,2,0.03254152182309772,0.0005471868160164799,0.0,0.0,0.0
2020-08-04,Arleta,1018,7,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,31068,10034,2,0.03276683404145745,0.00022531221835972706,0.0,0.0,0.0
2020-08-05,Arleta,1028,10,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,31068,10034,2,0.0330887086391142,0.0003218745976567529,0.0,0.0,0.0
2020-08-06,Arleta,1064,36,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,31068,10034,2,0.03424745719067851,0.0011587485515643105,0.0,0.0,0.0
2020-08-07,Arleta,1082,18,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,31068,10034,2,0.034826831466460664,0.0005793742757821553,0.0,0.0,0.0
2020-08-08,Arleta,1099,17,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,31068,10034,2,0.035374018282477146,0.0005471868160164799,0.0,0.0,0.0
2020-07-01,Avalon,6,0,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,3181,1159,2,0.001886199308393587,0.0,-0.25,-0.25,0.0
2020-07-02,Avalon,6,0,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,3181,1159,2,0.001886199308393587,0.0,-0.25,0.0,0.0
2020-07-06,Avalon,6,0,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,3181,1159,2,0.001886199308393587,0.0,0.0,0.0,0.0
2020-07-07,Avalon,6,0,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,3181,1159,2,0.001886199308393587,0.0,0.0,0.0,0.0
2020-07-08,Avalon,6,0,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,3181,1159,2,0.001886199308393587,0.0,0.0,0.0,0.0
2020-07-09,Avalon,6,0,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,3181,1159,2,0.001886199308393587,0.0,0.0,0.0,0.0
2020-07-10,Avalon,6,0,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,3181,1159,2,0.001886199308393587,0.0,0.0,0.0,0.0
2020-07-11,Avalon,5,-1,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,3181,1159,2,0.0015718327569946558,-0.00031436655139893113,0.0,0.0,0.0
2020-07-12,Avalon,5,0,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-13,Avalon,5,0,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-14,Avalon,5,0,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-15,Avalon,5,0,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-16,Avalon,5,0,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-17,Avalon,5,0,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-18,Avalon,5,0,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-19,Avalon,5,0,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-20,Avalon,5,0,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-21,Avalon,5,0,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-22,Avalon,5,0,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-23,Avalon,5,0,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-24,Avalon,5,0,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-25,Avalon,5,0,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-26,Avalon,5,0,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-27,Avalon,5,0,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-28,Avalon,5,0,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-29,Avalon,5,0,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-30,Avalon,5,0,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-31,Avalon,5,0,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-01,Avalon,5,0,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-02,Avalon,5,0,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-03,Avalon,5,0,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-04,Avalon,5,0,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-05,Avalon,5,0,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-06,Avalon,5,0,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-07,Avalon,5,0,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-08-08,Avalon,5,0,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,3181,1159,2,0.0015718327569946558,0.0,0.0,0.0,0.0
2020-07-01,Azusa,461,12,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,44384,4496,2,0.0103866258111031,0.00027036770007209804,24.5,26.75,24.0
2020-07-02,Azusa,469,8,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,44384,4496,2,0.010566870944484498,0.0001802451333813987,26.75,24.0,23.5
2020-07-06,Azusa,536,67,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,44384,4496,2,0.012076423936553712,0.001509552992069214,24.0,23.5,22.0
2020-07-07,Azusa,558,22,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,44384,4496,2,0.012572098053352559,0.0004956741167988464,23.5,22.0,17.75
2020-07-08,Azusa,572,14,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,44384,4496,2,0.012887527036770006,0.0003154289834174477,22.0,17.75,18.75
2020-07-09,Azusa,587,15,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,44384,4496,2,0.013225486661860129,0.00033795962509012255,17.75,18.75,16.5
2020-07-10,Azusa,606,19,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,44384,4496,2,0.013653568853640951,0.0004280821917808219,18.75,16.5,19.75
2020-07-11,Azusa,637,31,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,44384,4496,2,0.014352018745493871,0.0006984498918529199,16.5,19.75,22.0
2020-07-12,Azusa,668,31,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,44384,4496,2,0.01505046863734679,0.0006984498918529199,19.75,22.0,17.5
2020-07-13,Azusa,685,17,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,44384,4496,2,0.015433489545782263,0.0003830209084354722,22.0,17.5,15.5
2020-07-14,Azusa,713,28,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,44384,4496,2,0.01606434751261716,0.0006308579668348954,17.5,15.5,17.0
2020-07-15,Azusa,733,20,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,44384,4496,2,0.016514960346070657,0.00045061283345349673,15.5,17.0,16.5
2020-07-16,Azusa,762,29,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,44384,4496,2,0.017168348954578225,0.0006533886085075703,17.0,16.5,21.0
2020-07-17,Azusa,773,11,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,44384,4496,2,0.01741618601297765,0.0002478370583994232,16.5,21.0,24.0
2020-07-18,Azusa,784,11,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,44384,4496,2,0.017664023071377072,0.0002478370583994232,21.0,24.0,24.0
2020-07-19,Azusa,808,24,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,44384,4496,2,0.018204758471521268,0.0005407354001441961,24.0,24.0,22.25
2020-07-20,Azusa,828,20,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,44384,4496,2,0.018655371304974765,0.00045061283345349673,24.0,22.25,21.75
2020-07-21,Azusa,852,24,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,44384,4496,2,0.01919610670511896,0.0005407354001441961,22.25,21.75,17.5
2020-07-22,Azusa,872,20,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,44384,4496,2,0.019646719538572457,0.00045061283345349673,21.75,17.5,13.75
2020-07-23,Azusa,878,6,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,44384,4496,2,0.019781903388608506,0.00013518385003604902,17.5,13.75,13.25
2020-07-24,Azusa,890,12,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,44384,4496,2,0.020052271088680605,0.00027036770007209804,13.75,13.25,9.25
2020-07-25,Azusa,920,30,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,44384,4496,2,0.02072819033886085,0.0006759192501802451,13.25,9.25,12.5
2020-07-26,Azusa,938,18,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,44384,4496,2,0.021133741888968997,0.00040555155010814706,9.25,12.5,14.0
2020-07-27,Azusa,962,24,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,44384,4496,2,0.021674477289113193,0.0005407354001441961,12.5,14.0,16.0
2020-07-28,Azusa,986,24,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,44384,4496,2,0.02221521268925739,0.0005407354001441961,14.0,16.0,18.5
2020-07-29,Azusa,1016,30,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,44384,4496,2,0.022891131939437634,0.0006759192501802451,16.0,18.5,0.0
2020-07-30,Azusa,1027,11,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,44384,4496,2,0.02313896899783706,0.0002478370583994232,18.5,0.0,0.0
2020-07-31,Azusa,1049,22,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,44384,4496,2,0.023634643114635905,0.0004956741167988464,0.0,0.0,0.0
2020-08-01,Azusa,1056,7,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,44384,4496,2,0.023792357606344627,0.00015771449170872386,0.0,0.0,0.0
2020-08-02,Azusa,1071,15,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,44384,4496,2,0.02413031723143475,0.00033795962509012255,0.0,0.0,0.0
2020-08-03,Azusa,1080,9,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,44384,4496,2,0.024333093006488823,0.00020277577505407353,0.0,0.0,0.0
2020-08-04,Azusa,1086,6,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,44384,4496,2,0.024468276856524872,0.00013518385003604902,0.0,0.0,0.0
2020-08-05,Azusa,1106,20,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,44384,4496,2,0.02491888968997837,0.00045061283345349673,0.0,0.0,0.0
2020-08-06,Azusa,1127,21,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,44384,4496,2,0.025392033165104543,0.00047314347512617157,0.0,0.0,0.0
2020-08-07,Azusa,1144,17,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,44384,4496,2,0.025775054073540013,0.0003830209084354722,0.0,0.0,0.0
2020-08-08,Azusa,1160,16,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,44384,4496,2,0.02613554434030281,0.0003604902667627974,0.0,0.0,0.0
