Timestamp,Region,Risk Score,Risk Level
2020-08-07,Porter Ranch,1.1445763013252204,1
2020-08-07,Rancho Palos Verdes,0.575927639610239,0
2020-08-07,Redondo Beach,1.321158900043616,1
2020-08-07,Reseda,3.9862028004084933,3
2020-08-07,Rosemead,2.0448186018087484,2
2020-08-07,Rowland Heights,1.4421092210700142,1
2020-08-07,San Dimas,1.807729457574105,2
2020-08-07,San Fernando,4.880672466828869,3
2020-08-07,San Gabriel,1.3114085775146422,1
2020-08-07,San Pedro,2.567375353198134,2
2020-08-07,Santa Clarita,2.6025181950178573,2
2020-08-07,Santa Monica,1.0161097919298427,1
2020-08-07,Sherman Oaks,1.9561744315494125,2
2020-08-07,South El Monte,3.960808735062349,3
2020-08-07,South Gate,5.689667380440423,3
2020-08-07,South Park,8.082563079041424,3
2020-08-07,South Pasadena,0.5930623159395619,0
2020-08-07,South Whittier,3.8963494512587826,3
2020-08-07,Stevenson Ranch,0.7631692449893391,0
2020-08-07,Studio City,0.507241831813834,0
2020-08-07,Sun Valley,2.949588121008413,2
2020-08-07,Sunland,2.326572274501718,2
2020-08-07,Sylmar,6.447677624380162,3
2020-08-07,Tarzana,1.5081664111122508,1
2020-08-07,Temple City,1.4267566111269965,1
2020-08-07,Torrance,1.201734455522351,1
2020-08-07,Tujunga,1.4101271220030442,1
2020-08-07,University Park,3.60257990543348,3
2020-08-07,Valinda,3.1733114924558192,3
2020-08-07,Valley Glen,1.3932903211865095,1
2020-08-07,Van Nuys,3.9784270719697483,3
2020-08-07,Venice,0.4542602055459452,0
2020-08-07,Vermont Knolls,4.018220412994847,3
2020-08-07,Vermont Vista,11.25856608934203,3
2020-08-07,Vernon Central,3396.607662769074,3
2020-08-07,Walnut,0.6856447600504666,0
2020-08-07,Watts,5.624017038051321,3
2020-08-07,West Adams,5.354199902885562,3
2020-08-07,West Covina,2.7722751318163397,2
2020-08-07,West Hills,1.2085097106487002,1
2020-08-07,West Hollywood,1.259903742759996,1
2020-08-07,West Vernon,2596.4251984941197,3
